id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status,bs_s2_filter_status,stack_interplane_distance,stack_lateral_slip,projected_pi_overlap_area,projected_pi_overlap_fraction_min,n_interfragment_c_contacts_3p4,contact_min_cc_distance
olympicenyl_73,olympicenyl,73,OK,62,62,125,62,63,-0.204056,-0.203963,0.031989,-0.0695295522670149,1.0000000000000004,0.9999999999999996,0.0178908013568708,0.4868335059720583,486.83350597205833,0.0025306589208763,0.973670316633687,0.4868351583168435,-6.421826,-4.680919,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_73,equal_contiguous_halves,A_then_B,olympicenyl_orca_73,0.4868335059720581,0.9736703166336772,-5.5188003857750925,-5.516263587529044,0.930470447732985,2.220446049250313e-16,9.769962616701378e-15,0.9951656413615484,4.440892098500626e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.121041278705181,0.9225560576806427,24.15078588086327,0.8094905613746551,38.0,2.9127833706322988
olympicenyl_74,olympicenyl,74,OK,62,62,125,62,63,-0.203083,-0.203259,-0.029492,0.0654501401088576,1.0000000000000078,1.0000000000000024,-0.0162641004499891,0.4425687192882013,442.56871928820135,0.0047892039792933,0.8851504506695459,0.4425752253347729,-6.33108,-4.726047,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_74,equal_contiguous_halves,A_then_B,olympicenyl_orca_74,0.44256871928820113,0.8851504506695489,-5.497198622868408,-5.501998117728422,0.9345498598911424,1.6653345369377348e-16,2.9976021664879227e-15,0.9957162791597309,7.771561172376096e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.097883156557688,0.6295906197641895,23.47924531130793,0.7874813194632166,33.0,2.87688935793297
olympicenyl_75,olympicenyl,75,OK,62,62,125,62,63,-0.207252,-0.208084,-0.038603,0.0812963612255378,1.000000000000001,0.9999999999999968,-0.0218648542289903,0.5949729936372792,594.9729936372792,0.022639873356662,1.190162773161404,0.595081386580702,-6.701435,-4.600415,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_75,equal_contiguous_halves,A_then_B,olympicenyl_orca_75,0.594972993637281,1.1901627731614168,-5.591207489107428,-5.613922549935888,0.9187036387744623,1.7763568394002505e-15,1.2878587085651816e-14,0.9933909016514869,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.056893586370006,2.4150730890559164,17.695880821987927,0.5942167343346308,30.0,2.6813369878996003
olympicenyl_76,olympicenyl,76,OK,62,62,125,62,63,-0.206665,-0.204522,0.032496,-0.0714531740837588,0.9999999999999978,1.0000000000000018,0.0178970663299446,0.4870039845741903,487.0039845741903,0.0583140007251516,0.97576098369412,0.4878804918470599,-6.479241,-4.709738,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_76,equal_contiguous_halves,A_then_B,olympicenyl_orca_76,0.4870039845741919,0.9757609836941094,-5.588917875616308,-5.530454439734227,0.9285468259162413,1.609823385706477e-15,1.0658141036401503e-14,0.994894443913356,2.220446049250313e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.046829664121791,1.9715322514933653,18.681830004589884,0.6260545507322,38.0,2.770203481481621
olympicenyl_77,olympicenyl,77,OK,62,62,125,62,63,-0.203583,-0.204048,-0.031078,0.0678351812959048,0.999999999999997,0.9999999999999964,-0.0173318932514585,0.4716248416396701,471.6248416396702,0.0126532946043849,0.9433349410585126,0.4716674705292563,-6.391801,-4.700406,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_77,equal_contiguous_halves,A_then_B,olympicenyl_orca_77,0.47162484163967033,0.943334941058502,-5.507768282662627,-5.52045079090314,0.9321648187040952,2.220446049250313e-16,1.0547118733938987e-14,0.9953983881785518,3.552713678800501e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.15519418704443,0.9662144317192296,24.072136127338183,0.8071403731862136,34.0,2.9173269629717207
olympicenyl_78,olympicenyl,78,OK,62,62,125,62,63,-0.204951,-0.205151,0.027558,-0.0599459001182708,1.0000000000000024,1.0000000000000009,0.0153210897384514,0.4169080905824458,416.9080905824458,0.0054422772491977,0.8338340057660922,0.4169170028830461,-6.329626,-4.829809,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_78,equal_contiguous_halves,A_then_B,olympicenyl_orca_78,0.41690809058244654,0.8338340057660704,-5.5520039893075355,-5.557456071431523,0.9400540998817293,7.216449660063518e-16,2.1871393585115584e-14,0.9964064890590103,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.026376668510701,0.1342672109117348,22.77019173338929,0.7645644939596544,36.0,2.6941871262621784
olympicenyl_79,olympicenyl,79,OK,62,62,125,62,63,-0.202374,-0.201531,-0.035752,0.0789796151039546,1.0000000000000024,1.0000000000000049,-0.0199261643019467,0.5422185532212911,542.2185532212911,0.0229391986053681,1.084681219357846,0.542340609678923,-6.468336,-4.522454,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_79,equal_contiguous_halves,A_then_B,olympicenyl_orca_79,0.5422185532212912,1.0846812193578503,-5.4640888081562675,-5.441077728258229,0.9210203848960454,1.1102230246251565e-16,4.440892098500626e-15,0.9937622203980312,4.884981308350689e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.3666914951310734,0.286942270406293,25.484715114359823,0.8560488812410098,19.0,2.801932500149276
olympicenyl_80,olympicenyl,80,OK,62,62,125,62,63,-0.206558,-0.204164,-0.030782,0.0677547588251784,1.0000000000000069,0.9999999999999998,-0.0169456072967591,0.461113465324945,461.1134653249451,0.0651440586728947,0.9245354680329272,0.4622677340164636,-6.426425,-4.749912,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_80,equal_contiguous_halves,A_then_B,olympicenyl_orca_80,0.46111346532494607,0.9245354680329424,-5.589561911296386,-5.524267807160027,0.9322452411748217,1.0547118733938987e-15,1.5210055437364645e-14,0.9954092926565419,6.8833827526759706e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0584386815359093,1.922549372263717,18.74862877945234,0.6283935294193932,37.0,2.786927745166484
olympicenyl_81,olympicenyl,81,OK,62,62,125,62,63,-0.203888,-0.20455,-0.031628,0.0685926093526968,1.000000000000001,0.9999999999999936,-0.0177033793555102,0.48173349350204,481.73349350204,0.0180139376948439,0.9636361714773356,0.4818180857386678,-6.417778,-4.696376,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_81,equal_contiguous_halves,A_then_B,olympicenyl_orca_81,0.4817334935020399,0.9636361714773212,-5.515010497875858,-5.533066962999193,0.9314073906473033,5.551115123125783e-17,1.4432899320127035e-14,0.9952950539421883,6.439293542825908e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1225257183450417,0.9651411808442836,23.741799616253296,0.7958305287191014,37.0,2.859804223342395
olympicenyl_82,olympicenyl,82,OK,62,62,125,62,63,-0.205992,-0.209097,-0.031525,0.0618116948623874,1.0000000000000002,1.0000000000000036,-0.0187680294358475,0.51070409805492,510.70409805492,0.0844913542937926,1.024910177385411,0.5124550886927055,-6.506438,-4.788705,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_82,equal_contiguous_halves,A_then_B,olympicenyl_orca_82,0.5107040980549203,1.0249101773854123,-5.573679453987543,-5.658332679725483,0.9381883051376125,3.3306690738754696e-16,1.3322676295501878e-15,0.9961793143782391,3.552713678800501e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.100240046610661,0.916663801609102,21.57824596419817,0.7256490072418725,31.0,2.4977619311616293
olympicenyl_83,olympicenyl,83,OK,62,62,125,62,63,-0.20786,-0.207891,-0.056667,0.1159546839843043,1.000000000000001,0.9999999999999974,-0.0330066526661188,0.898156774384929,898.156774384929,0.0008435529736257,1.7963137495364645,0.8981568747682322,-7.198552,-4.114604,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_83,equal_contiguous_halves,A_then_B,olympicenyl_orca_83,0.8981567743849306,1.796313749536462,-5.552010395735734,-5.552859677535684,0.8840453160156958,1.5543122344752192e-15,2.4424906541753444e-15,0.9865545112621001,2.55351295663786e-15,False,False,False,False,False,False,PASS,LOW_S2_INCLUDED_NO_FILTER,3.079908772465318,0.1269491691638876,25.718308445644013,0.8679323106996355,48.0,2.523122069751296
olympicenyl_84,olympicenyl,84,OK,62,62,125,62,63,-0.206801,-0.204829,0.033627,-0.073837683346588,1.0,1.0000000000000009,0.0185311289817557,0.5042577082967774,504.2577082967774,0.0536608536770883,1.0099498095245196,0.5049749047622598,-6.515953,-4.685069,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_84,equal_contiguous_halves,A_then_B,olympicenyl_orca_84,0.5042577082967795,1.0099498095245294,-5.590182106290621,-5.536374372164831,0.9261623166534121,2.1094237467877974e-15,9.769962616701378e-15,0.994547996518009,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.038259486026019,2.149957321042884,17.97300408332749,0.6025147328980626,37.0,2.7766412974000527
olympicenyl_85,olympicenyl,85,OK,62,62,125,62,63,-0.204326,-0.207437,-0.031552,0.0679248070986014,1.000000000000001,1.000000000000005,-0.0176489672692896,0.4802528652074414,480.2528652074414,0.0846546226112687,0.964246275989615,0.4821231379948075,-6.461941,-4.742695,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_85,equal_contiguous_halves,A_then_B,olympicenyl_orca_85,0.480252865207443,0.9642462759896294,-5.527274639244297,-5.612125229106925,0.9320751929013986,1.5543122344752192e-15,1.4432899320127035e-14,0.9953862205806178,5.10702591327572e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0769493625296294,1.7849299060564223,19.198245638142453,0.6438075733051511,33.0,2.6708064265601674
olympicenyl_86,olympicenyl,86,OK,62,62,125,62,63,-0.204204,-0.204173,-0.030418,0.066363174946681,0.9999999999999992,1.0000000000000029,-0.0169420166966284,0.4610157601179348,461.0157601179348,0.0008435529736257,0.9220319078197904,0.4610159539098952,-6.383973,-4.72852,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_86,equal_contiguous_halves,A_then_B,olympicenyl_orca_86,0.46101576011793527,0.9220319078197949,-5.526080379279713,-5.52523496261436,0.933636825053319,4.440892098500626e-16,4.551914400963142e-15,0.9955959290109963,2.886579864025407e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1422204822278585,1.2609733886472656,22.35091591379328,0.7492861246699658,34.0,2.913132911568825
olympicenyl_87,olympicenyl,87,OK,62,62,125,62,63,-0.205024,-0.206879,0.034531,-0.075458924445358,1.0,0.9999999999999972,0.0190988712360728,0.5197067620671678,519.7067620671678,0.0504771214863076,1.0406454752337664,0.5203227376168832,-6.544197,-4.664244,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_87,equal_contiguous_halves,A_then_B,olympicenyl_orca_87,0.5197067620671685,1.040645475233777,-5.539698577278634,-5.590320025017422,0.9245410755546419,6.661338147750939e-16,1.0658141036401503e-14,0.9943059507215497,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.048594668039676,2.2493911345285023,17.537401647960063,0.5877893268622599,36.0,2.758042337271132
olympicenyl_88,olympicenyl,88,OK,62,62,125,62,63,-0.206111,-0.204535,-0.02953,0.0645249630780839,1.0000000000000029,1.0000000000000022,-0.0163496121396379,0.4448956109037834,444.8956109037834,0.0428851447236769,0.8908284028055949,0.4454142014027974,-6.390943,-4.783284,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_88,equal_contiguous_halves,A_then_B,olympicenyl_orca_88,0.4448956109037842,0.8908284028056009,-5.579903935313656,-5.536929235321994,0.935475036921916,8.326672684688674e-16,5.995204332975845e-15,0.9958365291397719,2.886579864025407e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.065210173766442,1.6540090094752742,19.729229370717057,0.6616718815388521,35.0,2.725351802782157
olympicenyl_89,olympicenyl,89,OK,62,62,125,62,63,-0.204468,-0.20446,-0.030347,0.0661646883607167,0.9999999999999976,0.9999999999999998,-0.0168926552505814,0.4596725667438888,459.6725667438888,0.0002176910899681,0.9193451593745636,0.4596725796872818,-6.389529,-4.737964,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_89,equal_contiguous_halves,A_then_B,olympicenyl_orca_89,0.45967256674388857,0.919345159374563,-5.5334438698533726,-5.533225700692844,0.9338353116392832,2.220446049250313e-16,6.661338147750939e-16,0.9956222340141292,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.127386919940572,1.3760974647487865,21.60372551445361,0.7242249685688192,36.0,2.90831433413544
olympicenyl_90,olympicenyl,90,OK,62,62,125,62,63,-0.205294,-0.206283,0.033363,-0.0732514857880565,0.999999999999996,1.000000000000001,0.0183873490900336,0.5003452581287203,500.34525812872033,0.0269120609972818,1.001054282011962,0.5005271410059811,-6.507752,-4.691822,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_90,equal_contiguous_halves,A_then_B,olympicenyl_orca_90,0.5003452581287209,1.0010542820119697,-5.549647047432691,-5.576631602402433,0.9267485142119436,5.551115123125783e-16,7.771561172376096e-15,0.9946342198298421,3.9968028886505635e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0327930136692225,2.2596025724365707,17.196493832205718,0.5762467197978691,37.0,2.789328567327487
olympicenyl_91,olympicenyl,91,OK,62,62,125,62,63,-0.206637,-0.206319,-0.030391,0.0646418289841565,1.000000000000004,0.9999999999999976,-0.0171154022739589,0.4657338220321589,465.7338220321589,0.0086532208262237,0.9315080055296978,0.4657540027648489,-6.445544,-4.791557,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_91,equal_contiguous_halves,A_then_B,olympicenyl_orca_91,0.4657338220321592,0.9315080055297024,-5.592782401578144,-5.584111044868193,0.9353581710158434,2.7755575615628914e-16,4.551914400963142e-15,0.9958214339455831,3.9968028886505635e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.964275542781734,0.5148310185959418,22.576101326511232,0.7567524017945247,49.0,2.7950342887265327
olympicenyl_92,olympicenyl,92,OK,62,62,125,62,63,-0.207095,-0.204047,-0.031292,0.0680366795205637,1.0000000000000002,0.9999999999999988,-0.0173861118881779,0.4731002059051746,473.1002059051746,0.0829403052777712,0.949845411050689,0.4749227055253445,-6.446377,-4.741368,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_92,equal_contiguous_halves,A_then_B,olympicenyl_orca_92,0.4731002059051744,0.9498454110506837,-5.603250184495559,-5.520117245271869,0.9319633204794362,2.220446049250313e-16,5.329070518200751e-15,0.9953710102398161,1.2212453270876722e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.079121141633941,2.011253515644983,18.080632405192297,0.6059626667610216,34.0,2.7454485194850755
olympicenyl_93,olympicenyl,93,OK,62,62,125,62,63,-0.205904,-0.209246,-0.030167,0.0583771850950831,1.0000000000000022,1.0000000000000024,-0.0181110764642105,0.4928274969982553,492.82749699825536,0.0909404528340914,0.989855652805704,0.494927826402852,-6.470544,-4.82628,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_93,equal_contiguous_halves,A_then_B,olympicenyl_orca_93,0.49282749699825595,0.9898556528056958,-5.574085714092186,-5.665181521905301,0.9416228149049168,6.661338147750939e-16,8.215650382226158e-15,0.9965921042603744,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.103056404461718,0.9493736654393348,21.507459558803166,0.7230292697375862,32.0,2.4838708894162416
olympicenyl_94,olympicenyl,94,OK,62,62,125,62,63,-0.203709,-0.203545,-0.029542,0.064294727696286,1.0000000000000024,0.9999999999999986,-0.0165181403704268,0.4494814976851333,449.4814976851333,0.0044626673443419,0.8989741181553152,0.4494870590776576,-6.344837,-4.737097,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_94,equal_contiguous_halves,A_then_B,olympicenyl_orca_94,0.44948149768513446,0.8989741181553379,-5.5143096165909045,-5.509837696636316,0.935705272303714,1.1657341758564144e-15,2.2648549702353193e-14,0.9958661879904604,2.4424906541753444e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1366402805730287,1.03376756796942,23.757345805245848,0.7966579718408278,33.0,2.8999387194807293
olympicenyl_95,olympicenyl,95,OK,62,62,125,62,63,-0.205353,-0.206373,0.033399,-0.0731395257459148,1.0000000000000018,1.0,0.0184409255180998,0.5018031470065121,501.80314700651206,0.0277556139709075,1.0039920869632135,0.5019960434816069,-6.510749,-4.692884,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_95,equal_contiguous_halves,A_then_B,olympicenyl_orca_95,0.501803147006512,1.0039920869632113,-5.551200887090367,-5.579031038045554,0.9268604742540851,1.1102230246251565e-16,2.220446049250313e-15,0.9946506097736627,1.7763568394002505e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.039084989016186,2.310166618163364,16.877750321544138,0.5655267991563719,37.0,2.7787938566844805
olympicenyl_96,olympicenyl,96,OK,62,62,125,62,63,-0.205954,-0.203889,0.025085,-0.0527177593690469,1.000000000000004,1.0,0.0143218002787518,0.3897160391230151,389.7160391230152,0.0561915125979655,0.7814605878151428,0.3907302939075714,-6.259386,-4.893021,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_96,equal_contiguous_halves,A_then_B,olympicenyl_orca_96,0.38971603912301456,0.7814605878151368,-5.583788009430317,-5.527518251038653,0.9472822406309531,5.551115123125783e-16,5.995204332975845e-15,0.9972208378471072,3.9968028886505635e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.083028166828856,0.7192082143753589,21.97232097464513,0.7378453122462556,33.0,2.771960205950736
olympicenyl_97,olympicenyl,97,OK,62,62,125,62,63,-0.204476,-0.20859,0.029158,-0.059652993065099,1.0000000000000002,0.9999999999999972,0.0168978189269112,0.4598130775349497,459.8130775349497,0.1119476430159948,0.9264390400719852,0.4632195200359925,-6.415459,-4.824646,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_97,equal_contiguous_halves,A_then_B,olympicenyl_orca_97,0.4598130775349501,0.9264390400719903,-5.536546330274082,-5.648693688160325,0.9403470069349009,3.885780586188048e-16,5.10702591327572e-15,0.9964415204183753,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1006413912162443,1.5003473587385336,19.992372020296063,0.6710252506955217,29.0,2.56302645708697
olympicenyl_98,olympicenyl,98,OK,62,62,125,62,63,-0.204442,-0.204189,-0.027725,0.0607570596369829,0.9999999999999952,1.0000000000000036,-0.0153681211761569,0.4181878811995537,418.1878811995538,0.006884480720235,0.8364042010957039,0.4182021005478519,-6.314133,-4.805262,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/olympicenyl/orca_98,equal_contiguous_halves,A_then_B,olympicenyl_orca_98,0.41818788119955447,0.8364042010957083,-5.537748731886761,-5.530851509122546,0.9392429403630171,7.771561172376096e-16,4.440892098500626e-15,0.9963085797042681,4.773959005888173e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.12317888042666,1.4047360080273532,21.457308586073943,0.718989814808785,34.0,2.8505013218015507
